"","user","neighbor"
"43805",27145,10132
"43806",27145,20084
"43807",27145,12343
"43808",27145,12477
"43809",27145,12897
"43810",27145,19202
"43811",27145,15006
"43812",27145,29743
"43813",27145,30270
"43814",27145,27981
"43815",27145,34134
"43816",27145,42171
"43817",27145,30421
"43818",27145,33749
"43819",27145,34088
"43820",27145,39869
"43821",27147,17855
"43822",27147,20611
"43823",27147,21373
"43824",27147,12371
"43825",27147,22223
"43826",27147,11331
"43827",27147,23378
"43828",27147,25246
"43829",27147,22094
"43830",27147,42438
"43831",27147,28191
"43832",27147,30392
"43833",27147,32642
"43834",27147,27842
"43835",27147,33241
"43836",27147,33439
"43837",27147,32528
"43838",27147,35436
"43839",27147,33706
"43840",27147,32868
"43841",27151,14406
"43842",27151,19273
"43843",27151,13205
"43844",27151,26361
"43845",27151,11600
"43846",27151,11870
"43847",27151,12763
"43848",27151,22716
"43849",27151,17907
"43850",27151,32357
"43851",27151,40078
"43852",27151,36139
"43853",27151,29452
"43854",27151,38888
"43855",27151,31141
"43856",27151,39713
"43857",27151,28353
"43858",27151,35320
"43859",27151,35153
"43860",27151,35221
"43861",27156,13711
"43862",27156,23540
"43863",27156,23956
"43864",27156,24768
"43865",27156,24083
"43866",27156,24698
"43867",27156,25563
"43868",27156,13690
"43869",27156,23028
"43870",27156,25408
"43871",27156,22450
"43872",27156,20492
"43873",27156,23327
"43874",27156,28535
"43875",27156,41875
"43876",27156,36319
"43877",27156,30414
"43878",27156,41934
"43879",27156,34014
"43880",27156,36293
"43881",27158,11159
"43882",27158,14686
"43883",27158,16152
"43884",27158,22636
"43885",27158,10671
"43886",27158,15700
"43887",27158,13338
"43888",27158,18336
"43889",27158,15414
"43890",27158,11107
"43891",27158,17298
"43892",27158,20586
"43893",27158,29254
"43894",27158,38311
"43895",27158,31566
"43896",27158,32769
"43897",27158,31706
"43898",27158,32005
"43899",27158,29135
"43900",27158,41234
"43901",27159,22136
"43902",27159,13066
"43903",27159,14884
"43904",27159,18201
"43905",27159,22287
"43906",27159,23933
"43907",27159,10678
"43908",27159,11029
"43909",27159,13338
"43910",27159,15261
"43911",27159,19610
"43912",27159,27661
"43913",27159,30186
"43914",27159,30431
"43915",27159,32140
"43916",27159,34107
"43917",27159,42220
"43918",27159,27725
"43919",27159,41165
"43920",27159,36506
"43921",27168,21264
"43922",27168,26372
"43923",27168,14890
"43924",27168,15153
"43925",27168,13512
"43926",27168,13205
"43927",27168,16885
"43928",27168,17752
"43929",27168,25767
"43930",27168,27129
"43931",27168,17907
"43932",27168,38390
"43933",27168,29467
"43934",27168,36494
"43935",27168,39335
"43936",27168,29397
"43937",27168,37952
"43938",27168,32532
"43939",27168,37674
"43940",27168,38950
"43941",27181,19929
"43942",27181,11181
"43943",27181,11430
"43944",27181,20261
"43945",27181,20661
"43946",27181,17960
"43947",27181,18746
"43948",27181,10446
"43949",27181,42373
"43950",27181,42008
"43951",27181,41994
"43952",27181,40831
"43953",27181,37611
"43954",27181,27709
"43955",27181,32725
"43956",27181,40372
"43957",27181,28493
"43958",27181,29091
"43959",27181,29557
"43960",27181,37591
"43961",27183,12011
"43962",27183,17622
"43963",27183,12868
"43964",27183,12462
"43965",27183,19904
"43966",27183,22536
"43967",27183,17528
"43968",27183,19514
"43969",27183,22171
"43970",27183,15464
"43971",27183,39543
"43972",27183,34853
"43973",27183,40502
"43974",27183,29728
"43975",27183,38439
"43976",27183,28772
"43977",27183,32079
"43978",27183,40916
"43979",27183,29401
"43980",27183,40096
"43981",27189,20143
"43982",27189,26301
"43983",27189,20416
"43984",27189,14323
"43985",27189,12001
"43986",27189,11600
"43987",27189,12846
"43988",27189,26361
"43989",27189,19915
"43990",27189,14134
"43991",27189,33342
"43992",27189,31830
"43993",27189,29462
"43994",27189,32745
"43995",27189,37614
"43996",27189,28284
"43997",27189,37706
"43998",27189,35715
"43999",27189,39970
"44000",27189,28923
"44001",27194,20591
"44002",27194,10506
"44003",27194,18689
"44004",27194,27020
"44005",27194,14091
"44006",27194,21514
"44007",27194,21070
"44008",27194,18290
"44009",27194,34033
"44010",27194,39712
"44011",27194,37905
"44012",27194,41774
"44013",27194,27984
"44014",27194,33382
"44015",27194,32351
"44016",27194,27605
"44017",27194,32759
"44018",27194,36467
"44019",27194,34313
"44020",27194,42057
"44021",27205,15288
"44022",27205,25721
"44023",27205,19026
"44024",27205,11947
"44025",27205,20972
"44026",27205,18730
"44027",27205,26420
"44028",27205,13949
"44029",27205,20795
"44030",27205,28119
"44031",27205,41994
"44032",27205,30415
"44033",27205,30750
"44034",27205,38028
"44035",27205,40705
"44036",27205,27984
"44037",27205,30954
"44038",27205,32475
"44039",27205,35674
"44040",27205,39115
"44041",27210,26932
"44042",27210,22260
"44043",27210,16686
"44044",27210,24613
"44045",27210,14318
"44046",27210,13426
"44047",27210,23862
"44048",27210,10301
"44049",27210,12404
"44050",27210,15227
"44051",27210,19130
"44052",27210,19839
"44053",27210,23409
"44054",27210,27418
"44055",27210,29941
"44056",27210,38447
"44057",27210,29952
"44058",27210,35729
"44059",27210,42315
"44060",27210,39316
"44061",27215,12404
"44062",27215,13881
"44063",27215,11541
"44064",27215,20792
"44065",27215,22260
"44066",27215,15739
"44067",27215,25844
"44068",27215,24570
"44069",27215,11526
"44070",27215,10506
"44071",27215,13444
"44072",27215,19224
"44073",27215,35729
"44074",27215,42315
"44075",27215,30628
"44076",27215,38379
"44077",27215,33420
"44078",27215,37311
"44079",27215,35378
"44080",27215,41210
"44081",27218,20596
"44082",27218,23877
"44083",27218,22033
"44084",27218,16222
"44085",27218,11544
"44086",27218,18828
"44087",27218,20914
"44088",27218,22244
"44089",27218,10564
"44090",27218,17376
"44091",27218,27123
"44092",27218,25438
"44093",27218,24198
"44094",27218,36033
"44095",27218,35594
"44096",27218,37596
"44097",27218,42176
"44098",27218,28109
"44099",27218,27827
"44100",27218,33117
"44101",27223,19686
"44102",27223,24322
"44103",27223,25086
"44104",27223,25253
"44105",27223,15324
"44106",27223,18538
"44107",27223,16338
"44108",27223,18393
"44109",27223,25800
"44110",27223,11753
"44111",27223,30412
"44112",27223,30134
"44113",27223,34039
"44114",27223,38888
"44115",27223,41671
"44116",27223,34716
"44117",27223,31948
"44118",27223,30168
"44119",27223,31736
"44120",27223,42042
"44121",27243,16965
"44122",27243,15739
"44123",27243,27013
"44124",27243,13881
"44125",27243,19197
"44126",27243,15006
"44127",27243,14961
"44128",27243,21262
"44129",27243,25442
"44130",27243,14513
"44131",27243,15151
"44132",27243,21726
"44133",27243,25456
"44134",27243,41393
"44135",27243,34367
"44136",27243,34798
"44137",27243,38794
"44138",27243,42171
"44139",27243,37122
"44140",27243,30017
"44141",27253,21565
"44142",27253,17465
"44143",27253,14810
"44144",27253,24160
"44145",27253,23442
"44146",27253,14793
"44147",27253,14970
"44148",27253,11613
"44149",27253,19591
"44150",27253,26049
"44151",27253,26326
"44152",27253,13395
"44153",27253,14759
"44154",27253,32033
"44155",27253,33542
"44156",27253,34232
"44157",27253,32768
"44158",27253,33845
"44159",27253,34985
"44160",27253,37986
"44161",27255,12846
"44162",27255,22096
"44163",27255,23744
"44164",27255,14406
"44165",27255,25965
"44166",27255,25105
"44167",27255,11994
"44168",27255,24638
"44169",27255,25187
"44170",27255,17690
"44171",27255,20062
"44172",27255,25535
"44173",27255,23375
"44174",27255,18422
"44175",27255,36124
"44176",27255,36851
"44177",27255,34628
"44178",27255,39939
"44179",27255,32300
"44180",27255,32745
"44181",27258,18926
"44182",27258,23707
"44183",27258,12846
"44184",27258,24638
"44185",27258,18941
"44186",27258,11994
"44187",27258,18424
"44188",27258,11323
"44189",27258,13174
"44190",27258,21317
"44191",27258,24214
"44192",27258,12863
"44193",27258,33083
"44194",27258,40301
"44195",27258,28254
"44196",27258,29066
"44197",27258,37058
"44198",27258,30047
"44199",27258,28491
"44200",27258,29042
"44201",27264,20378
"44202",27264,14937
"44203",27264,12848
"44204",27264,10434
"44205",27264,22869
"44206",27264,13888
"44207",27264,27136
"44208",27264,10462
"44209",27264,14744
"44210",27264,28771
"44211",27264,30711
"44212",27264,40759
"44213",27264,40179
"44214",27264,34337
"44215",27264,30986
"44216",27264,36517
"44217",27264,29824
"44218",27264,40840
"44219",27264,30028
"44220",27264,39387
"44221",27283,23455
"44222",27283,13832
"44223",27283,13444
"44224",27283,20787
"44225",27283,10916
"44226",27283,14380
"44227",27283,21823
"44228",27283,24384
"44229",27283,14848
"44230",27283,13292
"44231",27283,15657
"44232",27283,19088
"44233",27283,13445
"44234",27283,10922
"44235",27283,11297
"44236",27283,11379
"44237",27283,12115
"44238",27283,39033
"44239",27283,27309
"44240",27283,36646
"44241",27289,19779
"44242",27289,24527
"44243",27289,26537
"44244",27289,24078
"44245",27289,24158
"44246",27289,18346
"44247",27289,18913
"44248",27289,20506
"44249",27289,25372
"44250",27289,14810
"44251",27289,42474
"44252",27289,28274
"44253",27289,28775
"44254",27289,32652
"44255",27289,37757
"44256",27289,38909
"44257",27289,40405
"44258",27289,40968
"44259",27289,34239
"44260",27289,42485
"44261",27308,21224
"44262",27308,25448
"44263",27308,11140
"44264",27308,22975
"44265",27308,13992
"44266",27308,12293
"44267",27308,19592
"44268",27308,11705
"44269",27308,17079
"44270",27308,25865
"44271",27308,13426
"44272",27308,16885
"44273",27308,10147
"44274",27308,31894
"44275",27308,38215
"44276",27308,35430
"44277",27308,42100
"44278",27308,30447
"44279",27308,37171
"44280",27308,28049
"44281",27309,11049
"44282",27309,26903
"44283",27309,11674
"44284",27309,14243
"44285",27309,14458
"44286",27309,18877
"44287",27309,23663
"44288",27309,24680
"44289",27309,20508
"44290",27309,11429
"44291",27309,10916
"44292",27309,13444
"44293",27309,24384
"44294",27309,15169
"44295",27309,18919
"44296",27309,27920
"44297",27309,32696
"44298",27309,39033
"44299",27309,27729
"44300",27309,39255
"44301",27314,13040
"44302",27314,15110
"44303",27314,17294
"44304",27314,19553
"44305",27314,26068
"44306",27314,24060
"44307",27314,12986
"44308",27314,15727
"44309",27314,15834
"44310",27314,18277
"44311",27314,18552
"44312",27314,19803
"44313",27314,19816
"44314",27314,20327
"44315",27314,22910
"44316",27314,22959
"44317",27314,23049
"44318",27314,23504
"44319",27314,28467
"44320",27314,36483
"44321",27327,22104
"44322",27327,13416
"44323",27327,10793
"44324",27327,17844
"44325",27327,19031
"44326",27327,16727
"44327",27327,20068
"44328",27327,21178
"44329",27327,23540
"44330",27327,23956
"44331",27327,29654
"44332",27327,29644
"44333",27327,29936
"44334",27327,35088
"44335",27327,35477
"44336",27327,39858
"44337",27327,41233
"44338",27327,33643
"44339",27327,28771
"44340",27327,41350
"44341",27334,18201
"44342",27334,23933
"44343",27334,13338
"44344",27334,19610
"44345",27334,20385
"44346",27334,22136
"44347",27334,14914
"44348",27334,23525
"44349",27334,10671
"44350",27334,25284
"44351",27334,34107
"44352",27334,42220
"44353",27334,31401
"44354",27334,27370
"44355",27334,30445
"44356",27334,30014
"44357",27334,35362
"44358",27334,42073
"44359",27334,40126
"44360",27334,39645
"44361",27343,22777
"44362",27343,21449
"44363",27343,21473
"44364",27343,24996
"44365",27343,14436
"44366",27343,23044
"44367",27343,12274
"44368",27343,17409
"44369",27343,17435
"44370",27343,13618
"44371",27343,37377
"44372",27343,27646
"44373",27343,28259
"44374",27343,31358
"44375",27343,37653
"44376",27343,42034
"44377",27343,32164
"44378",27343,34856
"44379",27343,34194
"44380",27343,34846
"44381",27350,19026
"44382",27350,18146
"44383",27350,21935
"44384",27350,25083
"44385",27350,18390
"44386",27350,17344
"44387",27350,13218
"44388",27350,10219
"44389",27350,14380
"44390",27350,21855
"44391",27350,24427
"44392",27350,17409
"44393",27350,32774
"44394",27350,37908
"44395",27350,32729
"44396",27350,41992
"44397",27350,28322
"44398",27350,34369
"44399",27350,37653
"44400",27350,42034
"44401",27356,11174
"44402",27356,25740
"44403",27356,19203
"44404",27356,15223
"44405",27356,12011
"44406",27356,15256
"44407",27356,17528
"44408",27356,11451
"44409",27356,22672
"44410",27356,15319
"44411",27356,29936
"44412",27356,38610
"44413",27356,28771
"44414",27356,40916
"44415",27356,27387
"44416",27356,37451
"44417",27356,40502
"44418",27356,37578
"44419",27356,30671
"44420",27356,41950
"44421",27363,25299
"44422",27363,12787
"44423",27363,17066
"44424",27363,19839
"44425",27363,24841
"44426",27363,13725
"44427",27363,15674
"44428",27363,15678
"44429",27363,17613
"44430",27363,22260
"44431",27363,27210
"44432",27363,17226
"44433",27363,35600
"44434",27363,33148
"44435",27363,27418
"44436",27363,31986
"44437",27363,30248
"44438",27363,30642
"44439",27363,38447
"44440",27363,40895
"44441",27365,11503
"44442",27365,26588
"44443",27365,12246
"44444",27365,26326
"44445",27365,12253
"44446",27365,26190
"44447",27365,14254
"44448",27365,23001
"44449",27365,18445
"44450",27365,21317
"44451",27365,24214
"44452",27365,17500
"44453",27365,33749
"44454",27365,34985
"44455",27365,37986
"44456",27365,40160
"44457",27365,39840
"44458",27365,34489
"44459",27365,40904
"44460",27365,35615
"44461",27370,10281
"44462",27370,12678
"44463",27370,18201
"44464",27370,23933
"44465",27370,25284
"44466",27370,26111
"44467",27370,13338
"44468",27370,19610
"44469",27370,22438
"44470",27370,27334
"44471",27370,18336
"44472",27370,33941
"44473",27370,34107
"44474",27370,42220
"44475",27370,31401
"44476",27370,38337
"44477",27370,40154
"44478",27370,33917
"44479",27370,40150
"44480",27370,35787
"44481",27386,19867
"44482",27386,10039
"44483",27386,24293
"44484",27386,19401
"44485",27386,16927
"44486",27386,25071
"44487",27386,15247
"44488",27386,16800
"44489",27386,23630
"44490",27386,15864
"44491",27386,10010
"44492",27386,18350
"44493",27386,11592
"44494",27386,26726
"44495",27386,28141
"44496",27386,34255
"44497",27386,41161
"44498",27386,29654
"44499",27386,32170
"44500",27386,37501
"44501",27387,19203
"44502",27387,15605
"44503",27387,11905
"44504",27387,17970
"44505",27387,21636
"44506",27387,24373
"44507",27387,25547
"44508",27387,23328
"44509",27387,11696
"44510",27387,23213
"44511",27387,13407
"44512",27387,11860
"44513",27387,11174
"44514",27387,36171
"44515",27387,37436
"44516",27387,28771
"44517",27387,37175
"44518",27387,40335
"44519",27387,40721
"44520",27387,32528
"44521",27418,22260
"44522",27418,27210
"44523",27418,14318
"44524",27418,24613
"44525",27418,19839
"44526",27418,23862
"44527",27418,12404
"44528",27418,15227
"44529",27418,23409
"44530",27418,26932
"44531",27418,10897
"44532",27418,15132
"44533",27418,13074
"44534",27418,20792
"44535",27418,38447
"44536",27418,35729
"44537",27418,42315
"44538",27418,39316
"44539",27418,31986
"44540",27418,32004
"44541",27422,21449
"44542",27422,20615
"44543",27422,20180
"44544",27422,25367
"44545",27422,23454
"44546",27422,10818
"44547",27422,11107
"44548",27422,17298
"44549",27422,20586
"44550",27422,24996
"44551",27422,13618
"44552",27422,10433
"44553",27422,14436
"44554",27422,15657
"44555",27422,33046
"44556",27422,37301
"44557",27422,33554
"44558",27422,41234
"44559",27422,38386
"44560",27422,31101
"44561",27425,14334
"44562",27425,15512
"44563",27425,10133
"44564",27425,12679
"44565",27425,13066
"44566",27425,14460
"44567",27425,14884
"44568",27425,22287
"44569",27425,10678
"44570",27425,11029
"44571",27425,13338
"44572",27425,15261
"44573",27425,20773
"44574",27425,23962
"44575",27425,35907
"44576",27425,27661
"44577",27425,30192
"44578",27425,30431
"44579",27425,32140
"44580",27425,37877
"44581",27442,19309
"44582",27442,25775
"44583",27442,11558
"44584",27442,17934
"44585",27442,22154
"44586",27442,10956
"44587",27442,26445
"44588",27442,26881
"44589",27442,20067
"44590",27442,11440
"44591",27442,11950
"44592",27442,35709
"44593",27442,41729
"44594",27442,31866
"44595",27442,41666
"44596",27442,41319
"44597",27442,40713
"44598",27442,38812
"44599",27442,41937
"44600",27442,36581
"44601",27458,24160
"44602",27458,24079
"44603",27458,14897
"44604",27458,20079
"44605",27458,19921
"44606",27458,20247
"44607",27458,26685
"44608",27458,20565
"44609",27458,18941
"44610",27458,17613
"44611",27458,18346
"44612",27458,34620
"44613",27458,27964
"44614",27458,33757
"44615",27458,34692
"44616",27458,37238
"44617",27458,33300
"44618",27458,39337
"44619",27458,30776
"44620",27458,35615
"44621",27461,13877
"44622",27461,26941
"44623",27461,16916
"44624",27461,20773
"44625",27461,13265
"44626",27461,11555
"44627",27461,11711
"44628",27461,12679
"44629",27461,13129
"44630",27461,17226
"44631",27461,30776
"44632",27461,30218
"44633",27461,38851
"44634",27461,31087
"44635",27461,30014
"44636",27461,42073
"44637",27461,30624
"44638",27461,31429
"44639",27461,40858
"44640",27461,35615
"44641",27468,20226
"44642",27468,14505
"44643",27468,16204
"44644",27468,27011
"44645",27468,22672
"44646",27468,25108
"44647",27468,10152
"44648",27468,13902
"44649",27468,15785
"44650",27468,13355
"44651",27468,37697
"44652",27468,36484
"44653",27468,40502
"44654",27468,40126
"44655",27468,38524
"44656",27468,34990
"44657",27468,41704
"44658",27468,33102
"44659",27468,37175
"44660",27468,39072
"44661",27472,26326
"44662",27472,17867
"44663",27472,18346
"44664",27472,16970
"44665",27472,21317
"44666",27472,24214
"44667",27472,12949
"44668",27472,25144
"44669",27472,21521
"44670",27472,22180
"44671",27472,36750
"44672",27472,34985
"44673",27472,37986
"44674",27472,33757
"44675",27472,29050
"44676",27472,38309
"44677",27472,29788
"44678",27472,38313
"44679",27472,37436
"44680",27472,27772
"44681",27494,26050
"44682",27494,13207
"44683",27494,18760
"44684",27494,23229
"44685",27494,26589
"44686",27494,26046
"44687",27494,19203
"44688",27494,21725
"44689",27494,27136
"44690",27494,28974
"44691",27494,32829
"44692",27494,33561
"44693",27494,38721
"44694",27494,37211
"44695",27494,38610
"44696",27494,42707
"44697",27494,28069
"44698",27494,29626
"44699",27494,27772
"44700",27494,38953
"44701",27503,24828
"44702",27503,24428
"44703",27503,17285
"44704",27503,16885
"44705",27503,27129
"44706",27503,21742
"44707",27503,26399
"44708",27503,24475
"44709",27503,22234
"44710",27503,37467
"44711",27503,29965
"44712",27503,31151
"44713",27503,33203
"44714",27503,34847
"44715",27503,33522
"44716",27503,35449
"44717",27503,41469
"44718",27503,40830
"44719",27503,38659
"44720",27503,37755
"44721",27505,14505
"44722",27505,13672
"44723",27505,14759
"44724",27505,26326
"44725",27505,21143
"44726",27505,12460
"44727",27505,23853
"44728",27505,17914
"44729",27505,15898
"44730",27505,14761
"44731",27505,12868
"44732",27505,17106
"44733",27505,22471
"44734",27505,12949
"44735",27505,34985
"44736",27505,37986
"44737",27505,42535
"44738",27505,30614
"44739",27505,40977
"44740",27505,38082
"44741",27509,14718
"44742",27509,10916
"44743",27509,24384
"44744",27509,26520
"44745",27509,18424
"44746",27509,11541
"44747",27509,20369
"44748",27509,18402
"44749",27509,14243
"44750",27509,17048
"44751",27509,18877
"44752",27509,15047
"44753",27509,18842
"44754",27509,34489
"44755",27509,33083
"44756",27509,42248
"44757",27509,30493
"44758",27509,30628
"44759",27509,31171
"44760",27509,36882
"44761",27520,18856
"44762",27520,27132
"44763",27520,14324
"44764",27520,26903
"44765",27520,22080
"44766",27520,25959
"44767",27520,14458
"44768",27520,19463
"44769",27520,13381
"44770",27520,15097
"44771",27520,32996
"44772",27520,32128
"44773",27520,40285
"44774",27520,32729
"44775",27520,37361
"44776",27520,38711
"44777",27520,38778
"44778",27520,30206
"44779",27520,40578
"44780",27520,40879
"44781",27524,25350
"44782",27524,21726
"44783",27524,26305
"44784",27524,25656
"44785",27524,19292
"44786",27524,26173
"44787",27524,20644
"44788",27524,22574
"44789",27524,11521
"44790",27524,20433
"44791",27524,25687
"44792",27524,10306
"44793",27524,12714
"44794",27524,25438
"44795",27524,42171
"44796",27524,40491
"44797",27524,29405
"44798",27524,28925
"44799",27524,28963
"44800",27524,32342
"44801",27526,26211
"44802",27526,25487
"44803",27526,15169
"44804",27526,11544
"44805",27526,17726
"44806",27526,14197
"44807",27526,11235
"44808",27526,13176
"44809",27526,23225
"44810",27526,29586
"44811",27526,33409
"44812",27526,36033
"44813",27526,40433
"44814",27526,37345
"44815",27526,28426
"44816",27526,28109
"44817",27526,32104
"44818",27526,33841
"44819",27526,32470
"44820",27526,39901
"44821",27550,10865
"44822",27550,27129
"44823",27550,17835
"44824",27550,18071
"44825",27550,20661
"44826",27550,21264
"44827",27550,14204
"44828",27550,10375
"44829",27550,13512
"44830",27550,32532
"44831",27550,34161
"44832",27550,36991
"44833",27550,37674
"44834",27550,27861
"44835",27550,29965
"44836",27550,31151
"44837",27550,36963
"44838",27550,41241
"44839",27550,31894
"44840",27550,36494
"44841",27557,17174
"44842",27557,10462
"44843",27557,21939
"44844",27557,26420
"44845",27557,15404
"44846",27557,23038
"44847",27557,19984
"44848",27557,26616
"44849",27557,19529
"44850",27557,20795
"44851",27557,21473
"44852",27557,33341
"44853",27557,37082
"44854",27557,41277
"44855",27557,37439
"44856",27557,39115
"44857",27557,28771
"44858",27557,30421
"44859",27557,34854
"44860",27557,31632
"44861",27563,11885
"44862",27563,12425
"44863",27563,14404
"44864",27563,19448
"44865",27563,21994
"44866",27563,12319
"44867",27563,20235
"44868",27563,22681
"44869",27563,23001
"44870",27563,11615
"44871",27563,17082
"44872",27563,19084
"44873",27563,23341
"44874",27563,24647
"44875",27563,28174
"44876",27563,41780
"44877",27563,31541
"44878",27563,32868
"44879",27563,39137
"44880",27563,36484
"44881",27573,19252
"44882",27573,21792
"44883",27573,24851
"44884",27573,23064
"44885",27573,14296
"44886",27573,16889
"44887",27573,13257
"44888",27573,16379
"44889",27573,23229
"44890",27573,26182
"44891",27573,33015
"44892",27573,40130
"44893",27573,32207
"44894",27573,37551
"44895",27573,38502
"44896",27573,39472
"44897",27573,38595
"44898",27573,42133
"44899",27573,31962
"44900",27573,41649
"44901",27586,19251
"44902",27586,23657
"44903",27586,22033
"44904",27586,23877
"44905",27586,26639
"44906",27586,25666
"44907",27586,10457
"44908",27586,26235
"44909",27586,10010
"44910",27586,19733
"44911",27586,13176
"44912",27586,14418
"44913",27586,19489
"44914",27586,29586
"44915",27586,33117
"44916",27586,28109
"44917",27586,29118
"44918",27586,36033
"44919",27586,31006
"44920",27586,40433
"44921",27587,23001
"44922",27587,21317
"44923",27587,24214
"44924",27587,13129
"44925",27587,10190
"44926",27587,17585
"44927",27587,20433
"44928",27587,10117
"44929",27587,11521
"44930",27587,11431
"44931",27587,11652
"44932",27587,11503
"44933",27587,17914
"44934",27587,30130
"44935",27587,35615
"44936",27587,34948
"44937",27587,40904
"44938",27587,29863
"44939",27587,31627
"44940",27587,36076
"44941",27596,15763
"44942",27596,10678
"44943",27596,11029
"44944",27596,15261
"44945",27596,26278
"44946",27596,11220
"44947",27596,15199
"44948",27596,17148
"44949",27596,19645
"44950",27596,32523
"44951",27596,40383
"44952",27596,41601
"44953",27596,37445
"44954",27596,38337
"44955",27596,37887
"44956",27596,29726
"44957",27596,32611
"44958",27596,32711
"44959",27596,35104
"44960",27596,37123
"44961",27602,23792
"44962",27602,22206
"44963",27602,10218
"44964",27602,16775
"44965",27602,24680
"44966",27602,23663
"44967",27602,14324
"44968",27602,26903
"44969",27602,15557
"44970",27602,17726
"44971",27602,18706
"44972",27602,18860
"44973",27602,10162
"44974",27602,14243
"44975",27602,16730
"44976",27602,31490
"44977",27602,38101
"44978",27602,29795
"44979",27602,36033
"44980",27602,42093
"44981",27605,18352
"44982",27605,14436
"44983",27605,10341
"44984",27605,14538
"44985",27605,11780
"44986",27605,20235
"44987",27605,20615
"44988",27605,27646
"44989",27605,28259
"44990",27605,33382
"44991",27605,34574
"44992",27605,41394
"44993",27605,27984
"44994",27605,39073
"44995",27605,36284
"44996",27605,29915
"44997",27605,39168
"44998",27605,35552
"44999",27605,32759
"45000",27605,37751
"45001",27609,25740
"45002",27609,11875
"45003",27609,14279
"45004",27609,13169
"45005",27609,23784
"45006",27609,22208
"45007",27609,27264
"45008",27609,14808
"45009",27609,19150
"45010",27609,20931
"45011",27609,35054
"45012",27609,29253
"45013",27609,31757
"45014",27609,31490
"45015",27609,41556
"45016",27609,36257
"45017",27609,30595
"45018",27609,40042
"45019",27609,41995
"45020",27609,40058
"45021",27641,11056
"45022",27641,10446
"45023",27641,17585
"45024",27641,25355
"45025",27641,17752
"45026",27641,20261
"45027",27641,19921
"45028",27641,20247
"45029",27641,39970
"45030",27641,41277
"45031",27641,41994
"45032",27641,37793
"45033",27641,37611
"45034",27641,27795
"45035",27641,30111
"45036",27641,29462
"45037",27641,32520
"45038",27641,33757
"45039",27641,34093
"45040",27641,27981
"45041",27646,20615
"45042",27646,25367
"45043",27646,17435
"45044",27646,13618
"45045",27646,14436
"45046",27646,12274
"45047",27646,14538
"45048",27646,11107
"45049",27646,17298
"45050",27646,20586
"45051",27646,24996
"45052",27646,17568
"45053",27646,21449
"45054",27646,28259
"45055",27646,29915
"45056",27646,27984
"45057",27646,41394
"45058",27646,34574
"45059",27646,28189
"45060",27646,38336
"45061",27647,10284
"45062",27647,11379
"45063",27647,14017
"45064",27647,18056
"45065",27647,18304
"45066",27647,18633
"45067",27647,19285
"45068",27647,22656
"45069",27647,22671
"45070",27647,23228
"45071",27647,24895
"45072",27647,25414
"45073",27647,25745
"45074",27647,25792
"45075",27647,26706
"45076",27647,38337
"45077",27647,38851
"45078",27647,30684
"45079",27647,39311
"45080",27647,35646
"45081",27661,13066
"45082",27661,14884
"45083",27661,22287
"45084",27661,10678
"45085",27661,11029
"45086",27661,13338
"45087",27661,15261
"45088",27661,16038
"45089",27661,14334
"45090",27661,27425
"45091",27661,22136
"45092",27661,30431
"45093",27661,32140
"45094",27661,36506
"45095",27661,41165
"45096",27661,27774
"45097",27661,30782
"45098",27661,35907
"45099",27661,35921
"45100",27661,29200
"45101",27667,20615
"45102",27667,12192
"45103",27667,17435
"45104",27667,12274
"45105",27667,14436
"45106",27667,11107
"45107",27667,11520
"45108",27667,12081
"45109",27667,17298
"45110",27667,20586
"45111",27667,24996
"45112",27667,15657
"45113",27667,35991
"45114",27667,34485
"45115",27667,30242
"45116",27667,31199
"45117",27667,29319
"45118",27667,30927
"45119",27667,41851
"45120",27667,34925
"45121",27681,16838
"45122",27681,20661
"45123",27681,14321
"45124",27681,21509
"45125",27681,13451
"45126",27681,17880
"45127",27681,22674
"45128",27681,16531
"45129",27681,24075
"45130",27681,23137
"45131",27681,24896
"45132",27681,26902
"45133",27681,38662
"45134",27681,34500
"45135",27681,31339
"45136",27681,40413
"45137",27681,42042
"45138",27681,33832
"45139",27681,37985
"45140",27681,33119
"45141",27690,11803
"45142",27690,23289
"45143",27690,26644
"45144",27690,25555
"45145",27690,15739
"45146",27690,27013
"45147",27690,11526
"45148",27690,13999
"45149",27690,38402
"45150",27690,41393
"45151",27690,28493
"45152",27690,29661
"45153",27690,42435
"45154",27690,32392
"45155",27690,40831
"45156",27690,35353
"45157",27690,37122
"45158",27690,39247
"45159",27690,32638
"45160",27690,39152
"45161",27695,22031
"45162",27695,12897
"45163",27695,18567
"45164",27695,15151
"45165",27695,24622
"45166",27695,13577
"45167",27695,26317
"45168",27695,17951
"45169",27695,25788
"45170",27695,19298
"45171",27695,19512
"45172",27695,25270
"45173",27695,25200
"45174",27695,30495
"45175",27695,30306
"45176",27695,30238
"45177",27695,34489
"45178",27695,34057
"45179",27695,33571
"45180",27695,42539
"45181",27702,25967
"45182",27702,18559
"45183",27702,23679
"45184",27702,10842
"45185",27702,13690
"45186",27702,17528
"45187",27702,23411
"45188",27702,22788
"45189",27702,18760
"45190",27702,25849
"45191",27702,13696
"45192",27702,13711
"45193",27702,42234
"45194",27702,41520
"45195",27702,36700
"45196",27702,29135
"45197",27702,41570
"45198",27702,32964
"45199",27702,38274
"45200",27702,39061
"45201",27704,19490
"45202",27704,20518
"45203",27704,22488
