"","user","neighbor_20_threshold_0.1"
"64523",48362,38136
"64524",48362,16826
"64525",48362,13005
"64526",48362,32864
"64527",48362,31136
"64528",48362,6743
"64529",48362,53461
"64530",48362,57373
"64531",48362,51914
"64532",48362,56206
"64533",48362,62820
"64534",48362,52304
"64535",48362,58499
"64536",48362,54062
"64537",48362,68747
"64538",48362,71881
"64539",48362,62269
"64540",48362,54236
"64541",48372,47861
"64542",48372,7526
"64543",48372,17721
"64544",48372,35996
"64545",48372,13612
"64546",48372,39300
"64547",48372,47223
"64548",48372,13294
"64549",48372,11138
"64550",48372,30816
"64551",48372,22994
"64552",48372,50667
"64553",48372,74028
"64554",48372,57782
"64555",48372,53445
"64556",48372,51266
"64557",48372,50071
"64558",48372,69466
"64559",48372,71654
"64560",48372,73125
"64561",48374,18736
"64562",48374,31473
"64563",48374,40607
"64564",48374,15113
"64565",48374,19773
"64566",48374,28377
"64567",48374,38972
"64568",48374,45033
"64569",48374,25431
"64570",48374,36883
"64571",48374,14350
"64572",48374,45006
"64573",48374,46808
"64574",48374,35502
"64575",48374,20361
"64576",48374,48224
"64577",48374,16384
"64578",48374,11278
"64579",48374,36963
"64580",48374,49778
"64581",48388,22587
"64582",48388,37172
"64583",48388,29609
"64584",48388,65218
"64585",48388,67067
"64586",48388,63632
"64587",48388,64108
"64588",48388,72550
"64589",48388,53521
"64590",48388,48889
"64591",48388,69143
"64592",48388,57240
"64593",48388,51784
"64594",48388,72019
"64595",48388,58546
"64596",48388,56946
"64597",48388,53723
"64598",48388,52544
"64599",48388,52280
"64600",48388,62293
"64601",48407,20463
"64602",48407,45533
"64603",48407,41784
"64604",48407,23511
"64605",48407,42309
"64606",48407,45839
"64607",48407,3180
"64608",48407,27778
"64609",48407,46305
"64610",48407,24356
"64611",48407,35771
"64612",48407,30735
"64613",48407,23872
"64614",48407,18872
"64615",48407,48107
"64616",48407,30646
"64617",48407,39098
"64618",48407,13123
"64619",48407,22487
"64620",48407,49653
"64621",48456,32313
"64622",48456,44082
"64623",48456,7751
"64624",48456,19980
"64625",48456,30768
"64626",48456,25148
"64627",48456,22069
"64628",48456,36631
"64629",48456,38965
"64630",48456,30456
"64631",48456,39280
"64632",48456,28584
"64633",48456,50931
"64634",48456,70944
"64635",48456,57186
"64636",48456,51054
"64637",48456,67530
"64638",48456,62911
"64639",48456,58575
"64640",48456,49905
"64641",48464,38972
"64642",48464,19208
"64643",48464,38340
"64644",48464,46305
"64645",48464,44212
"64646",48464,16819
"64647",48464,48106
"64648",48464,16378
"64649",48464,27781
"64650",48464,40818
"64651",48464,38690
"64652",48464,19536
"64653",48464,31473
"64654",48464,44432
"64655",48464,24356
"64656",48464,34333
"64657",48464,34526
"64658",48464,49309
"64659",48464,49447
"64660",48464,49549
"64661",48491,43861
"64662",48491,45273
"64663",48491,30724
"64664",48491,36047
"64665",48491,23148
"64666",48491,26576
"64667",48491,38972
"64668",48491,17800
"64669",48491,11673
"64670",48491,8581
"64671",48491,3492
"64672",48491,26366
"64673",48491,10884
"64674",48491,20034
"64675",48491,31416
"64676",48491,34165
"64677",48491,26984
"64678",48491,16377
"64679",48491,47086
"64680",48491,43708
"64681",48496,44111
"64682",48496,44018
"64683",48496,35062
"64684",48496,37610
"64685",48496,42831
"64686",48496,30351
"64687",48496,37492
"64688",48496,33818
"64689",48496,31136
"64690",48496,60711
"64691",48496,53099
"64692",48496,52544
"64693",48496,73166
"64694",48496,68491
"64695",48496,60546
"64696",48496,59303
"64697",48496,64930
"64698",48496,54954
"64699",48496,49691
"64700",48496,66123
"64701",48498,42309
"64702",48498,33172
"64703",48498,44554
"64704",48498,19945
"64705",48498,45466
"64706",48498,16025
"64707",48498,45294
"64708",48498,43849
"64709",48498,15881
"64710",48498,48107
"64711",48498,45533
"64712",48498,25106
"64713",48498,25200
"64714",48498,25782
"64715",48498,43537
"64716",48498,42844
"64717",48498,44263
"64718",48498,49653
"64719",48498,49041
"64720",48498,48821
"64721",48500,33172
"64722",48500,22195
"64723",48500,46305
"64724",48500,26084
"64725",48500,17017
"64726",48500,34012
"64727",48500,24754
"64728",48500,32011
"64729",48500,19773
"64730",48500,28575
"64731",48500,48107
"64732",48500,16377
"64733",48500,20422
"64734",48500,28779
"64735",48500,43849
"64736",48500,30329
"64737",48500,29717
"64738",48500,36088
"64739",48500,19021
"64740",48500,49653
"64741",48506,45327
"64742",48506,33929
"64743",48506,41262
"64744",48506,32780
"64745",48506,21733
"64746",48506,23889
"64747",48506,31661
"64748",48506,23272
"64749",48506,13172
"64750",48506,29369
"64751",48506,17841
"64752",48506,9532
"64753",48506,15743
"64754",48506,7033
"64755",48506,41499
"64756",48506,25242
"64757",48506,20271
"64758",48506,13549
"64759",48506,21597
"64760",48506,21962
"64761",48512,43409
"64762",48512,6743
"64763",48512,41438
"64764",48512,44082
"64765",48512,46640
"64766",48512,33628
"64767",48512,39636
"64768",48512,38965
"64769",48512,51578
"64770",48512,55869
"64771",48512,71382
"64772",48512,51398
"64773",48512,61428
"64774",48512,51784
"64775",48512,62293
"64776",48512,72462
"64777",48512,64515
"64778",48512,58575
"64779",48512,59460
"64780",48512,63007
"64781",48515,39204
"64782",48515,8313
"64783",48515,24022
"64784",48515,43535
"64785",48515,36267
"64786",48515,30327
"64787",48515,4203
"64788",48515,41177
"64789",48515,51266
"64790",48515,58043
"64791",48515,58038
"64792",48515,60647
"64793",48515,70734
"64794",48515,55207
"64795",48515,55493
"64796",48515,71786
"64797",48515,52900
"64798",48515,69373
"64799",48515,50965
"64800",48515,49483
"64801",48518,44824
"64802",48518,48224
"64803",48518,28920
"64804",48518,43161
"64805",48518,25867
"64806",48518,35743
"64807",48518,46018
"64808",48518,41202
"64809",48518,20034
"64810",48518,45634
"64811",48518,15329
"64812",48518,43004
"64813",48518,23623
"64814",48518,39280
"64815",48518,16031
"64816",48518,46305
"64817",48518,24922
"64818",48518,24433
"64819",48518,49309
"64820",48518,49097
"64821",48528,46599
"64822",48528,37683
"64823",48528,45412
"64824",48528,45946
"64825",48528,26851
"64826",48528,8064
"64827",48528,20938
"64828",48528,44533
"64829",48528,35224
"64830",48528,23938
"64831",48528,48827
"64832",48528,53107
"64833",48528,54910
"64834",48528,59832
"64835",48528,49214
"64836",48528,51654
"64837",48528,66872
"64838",48528,52507
"64839",48528,61334
"64840",48528,69625
"64841",48532,45970
"64842",48532,42134
"64843",48532,23650
"64844",48532,43537
"64845",48532,42063
"64846",48532,42309
"64847",48532,46592
"64848",48532,45965
"64849",48532,48116
"64850",48532,41638
"64851",48532,47822
"64852",48532,41650
"64853",48532,39280
"64854",48532,25431
"64855",48532,24485
"64856",48532,13306
"64857",48532,48170
"64858",48532,49041
"64859",48532,49753
"64860",48532,48667
"64861",48545,42026
"64862",48545,28779
"64863",48545,33464
"64864",48545,46305
"64865",48545,36470
"64866",48545,38311
"64867",48545,27856
"64868",48545,46090
"64869",48545,30021
"64870",48545,37767
"64871",48545,22838
"64872",48545,45533
"64873",48545,20034
"64874",48545,3180
"64875",48545,32053
"64876",48545,42080
"64877",48545,30585
"64878",48545,48126
"64879",48545,29199
"64880",48545,49438
"64881",48547,41202
"64882",48547,35743
"64883",48547,46305
"64884",48547,48224
"64885",48547,38340
"64886",48547,43989
"64887",48547,31353
"64888",48547,32949
"64889",48547,48106
"64890",48547,38704
"64891",48547,34333
"64892",48547,38972
"64893",48547,38567
"64894",48547,22865
"64895",48547,36883
"64896",48547,29440
"64897",48547,43176
"64898",48547,44212
"64899",48547,46415
"64900",48547,49309
"64901",48550,48224
"64902",48550,39280
"64903",48550,11372
"64904",48550,45431
"64905",48550,24788
"64906",48550,17465
"64907",48550,31170
"64908",48550,41202
"64909",48550,31018
"64910",48550,12690
"64911",48550,33365
"64912",48550,38379
"64913",48550,46090
"64914",48550,18545
"64915",48550,39090
"64916",48550,22558
"64917",48550,39542
"64918",48550,45294
"64919",48550,49882
"64920",48550,49447
"64921",48553,38776
"64922",48553,43409
"64923",48553,41203
"64924",48553,36326
"64925",48553,33818
"64926",48553,37492
"64927",48553,19146
"64928",48553,45645
"64929",48553,36994
"64930",48553,21936
"64931",48553,46640
"64932",48553,73056
"64933",48553,64108
"64934",48553,53461
"64935",48553,49575
"64936",48553,56497
"64937",48553,56923
"64938",48553,59460
"64939",48553,72462
"64940",48553,57952
"64941",48559,36954
"64942",48559,36994
"64943",48559,47760
"64944",48559,2259
"64945",48559,43201
"64946",48559,30520
"64947",48559,37172
"64948",48559,4125
"64949",48559,35224
"64950",48559,46599
"64951",48559,24859
"64952",48559,67598
"64953",48559,54350
"64954",48559,54910
"64955",48559,54094
"64956",48559,60201
"64957",48559,53250
"64958",48559,51957
"64959",48559,56206
"64960",48559,56432
"64961",48571,46785
"64962",48571,39636
"64963",48571,40531
"64964",48571,33628
"64965",48571,44533
"64966",48571,45136
"64967",48571,36085
"64968",48571,11504
"64969",48571,41438
"64970",48571,34183
"64971",48571,28727
"64972",48571,2654
"64973",48571,52324
"64974",48571,56184
"64975",48571,59460
"64976",48571,59320
"64977",48571,49483
"64978",48571,55745
"64979",48571,64515
"64980",48571,51166
"64981",48594,27972
"64982",48594,38520
"64983",48594,38551
"64984",48594,39090
"64985",48594,41202
"64986",48594,25940
"64987",48594,38918
"64988",48594,34333
"64989",48594,8542
"64990",48594,10496
"64991",48594,31473
"64992",48594,34841
"64993",48594,31917
"64994",48594,34193
"64995",48594,36684
"64996",48594,18090
"64997",48594,31559
"64998",48594,38793
"64999",48594,45033
"65000",48594,49068
"65001",48640,38972
"65002",48640,28230
"65003",48640,29317
"65004",48640,34193
"65005",48640,41202
"65006",48640,25431
"65007",48640,43176
"65008",48640,18736
"65009",48640,48464
"65010",48640,45634
"65011",48640,48224
"65012",48640,39542
"65013",48640,34333
"65014",48640,38567
"65015",48640,34526
"65016",48640,28982
"65017",48640,38009
"65018",48640,25524
"65019",48640,38379
"65020",48640,19536
"65021",48659,41657
"65022",48659,45533
"65023",48659,33397
"65024",48659,28575
"65025",48659,19744
"65026",48659,32949
"65027",48659,30646
"65028",48659,33172
"65029",48659,29143
"65030",48659,23872
"65031",48659,43612
"65032",48659,44866
"65033",48659,20395
"65034",48659,46305
"65035",48659,22487
"65036",48659,45969
"65037",48659,17199
"65038",48659,42309
"65039",48659,49653
"65040",48659,49641
"65041",48667,18012
"65042",48667,42080
"65043",48667,33965
"65044",48667,20650
"65045",48667,47179
"65046",48667,41414
"65047",48667,42134
"65048",48667,46305
"65049",48667,43010
"65050",48667,14053
"65051",48667,41026
"65052",48667,42309
"65053",48667,45431
"65054",48667,38340
"65055",48667,19302
"65056",48667,48186
"65057",48667,42806
"65058",48667,25539
"65059",48667,23650
"65060",48667,49653
"65061",48675,45634
"65062",48675,46305
"65063",48675,45033
"65064",48675,32888
"65065",48675,34333
"65066",48675,42988
"65067",48675,38340
"65068",48675,37817
"65069",48675,48106
"65070",48675,31473
"65071",48675,16378
"65072",48675,19021
"65073",48675,24788
"65074",48675,36883
"65075",48675,19536
"65076",48675,25529
"65077",48675,32073
"65078",48675,38972
"65079",48675,32694
"65080",48675,43176
"65081",48682,28980
"65082",48682,44853
"65083",48682,17008
"65084",48682,13644
"65085",48682,46201
"65086",48682,29722
"65087",48682,38166
"65088",48682,45602
"65089",48682,19542
"65090",48682,17447
"65091",48682,42242
"65092",48682,43866
"65093",48682,24790
"65094",48682,17132
"65095",48682,34655
"65096",48682,42255
"65097",48682,17719
"65098",48682,36024
"65099",48682,49653
"65100",48682,49662
"65101",48683,35352
"65102",48683,39391
"65103",48683,46305
"65104",48683,45634
"65105",48683,45431
"65106",48683,48464
"65107",48683,42026
"65108",48683,46018
"65109",48683,29199
"65110",48683,35771
"65111",48683,36140
"65112",48683,34526
"65113",48683,24788
"65114",48683,36875
"65115",48683,24356
"65116",48683,25391
"65117",48683,25890
"65118",48683,19773
"65119",48683,45957
"65120",48683,49882
"65121",48684,44824
"65122",48684,45431
"65123",48684,40818
"65124",48684,30646
"65125",48684,38972
"65126",48684,24852
"65127",48684,32348
"65128",48684,44212
"65129",48684,42706
"65130",48684,46296
"65131",48684,33464
"65132",48684,19963
"65133",48684,38311
"65134",48684,16482
"65135",48684,43010
"65136",48684,44760
"65137",48684,49447
"65138",48684,48760
"65139",48684,49549
"65140",48684,49641
"65141",48688,48170
"65142",48688,43849
"65143",48688,28342
"65144",48688,18528
"65145",48688,46931
"65146",48688,16209
"65147",48688,18614
"65148",48688,42309
"65149",48688,31596
"65150",48688,15652
"65151",48688,22093
"65152",48688,46305
"65153",48688,41729
"65154",48688,15546
"65155",48688,45602
"65156",48688,11258
"65157",48688,17200
"65158",48688,45533
"65159",48688,49048
"65160",48688,49653
"65161",48690,119
"65162",48690,31075
"65163",48690,37699
"65164",48690,31136
"65165",48690,27218
"65166",48690,13172
"65167",48690,15952
"65168",48690,45327
"65169",48690,14025
"65170",48690,37556
"65171",48690,17017
"65172",48690,17948
"65173",48690,13526
"65174",48690,14021
"65175",48690,31661
"65176",48690,36984
"65177",48690,16699
"65178",48690,45678
"65179",48690,33929
"65180",48690,51957
"65181",48692,45602
"65182",48692,11258
"65183",48692,28779
"65184",48692,30735
"65185",48692,31761
"65186",48692,47156
"65187",48692,34189
"65188",48692,45533
"65189",48692,43391
"65190",48692,41657
"65191",48692,42309
"65192",48692,43849
"65193",48692,48170
"65194",48692,46090
"65195",48692,44760
"65196",48692,43537
"65197",48692,48126
"65198",48692,42806
"65199",48692,29220
"65200",48692,49653
"65201",48703,20395
"65202",48703,30381
"65203",48703,46305
"65204",48703,29199
"65205",48703,22195
"65206",48703,44176
"65207",48703,43849
"65208",48703,42026
"65209",48703,48464
"65210",48703,40607
"65211",48703,33965
"65212",48703,37899
"65213",48703,48107
"65214",48703,29212
"65215",48703,35771
"65216",48703,29771
"65217",48703,35352
"65218",48703,41112
"65219",48703,28779
"65220",48703,49309
"65221",48730,25782
"65222",48730,26139
"65223",48730,24030
"65224",48730,47156
"65225",48730,46592
"65226",48730,29579
"65227",48730,28293
"65228",48730,8749
"65229",48730,18012
"65230",48730,45533
"65231",48730,25391
"65232",48730,12013
"65233",48730,23650
"65234",48730,24754
"65235",48730,12410
"65236",48730,22223
"65237",48730,43744
"65238",48730,22380
"65239",48730,49653
"65240",48730,62837
"65241",48731,33172
"65242",48731,28575
"65243",48731,25480
"65244",48731,22195
"65245",48731,15224
"65246",48731,8756
"65247",48731,48107
"65248",48731,30735
"65249",48731,34012
"65250",48731,45533
"65251",48731,27778
"65252",48731,18872
"65253",48731,28779
"65254",48731,46305
"65255",48731,33397
"65256",48731,16824
"65257",48731,36140
"65258",48731,33965
"65259",48731,49653
"65260",48731,48821
"65261",48747,12823
"65262",48747,2756
"65263",48747,44533
"65264",48747,43168
"65265",48747,42032
"65266",48747,29715
"65267",48747,61118
"65268",48747,61831
"65269",48747,58838
"65270",48747,74070
"65271",48747,67189
"65272",48747,55869
"65273",48747,63912
"65274",48747,74082
"65275",48747,61428
"65276",48747,61398
"65277",48747,68936
"65278",48747,49336
"65279",48747,63700
"65280",48747,66738
"65281",48760,45634
"65282",48760,44212
"65283",48760,46305
"65284",48760,27781
"65285",48760,45533
"65286",48760,42309
"65287",48760,46931
"65288",48760,38972
"65289",48760,44022
"65290",48760,31473
"65291",48760,41202
"65292",48760,48464
"65293",48760,32888
"65294",48760,48107
"65295",48760,42806
"65296",48760,38009
"65297",48760,42026
"65298",48760,40818
"65299",48760,49549
"65300",48760,49309
"65301",48774,11364
"65302",48774,22223
"65303",48774,42309
"65304",48774,20693
"65305",48774,25782
"65306",48774,11283
"65307",48774,48126
"65308",48774,43378
"65309",48774,19995
"65310",48774,15740
"65311",48774,19049
"65312",48774,18090
"65313",48774,48170
"65314",48774,30231
"65315",48774,43622
"65316",48774,13226
"65317",48774,21074
"65318",48774,49014
"65319",48774,61608
"65320",48774,49041
"65321",48787,26839
"65322",48787,46305
"65323",48787,32050
"65324",48787,43537
"65325",48787,45121
"65326",48787,46931
"65327",48787,17465
"65328",48787,48760
"65329",48787,28779
"65330",48787,36429
"65331",48787,18786
"65332",48787,33965
"65333",48787,44022
"65334",48787,13969
"65335",48787,40607
"65336",48787,40818
"65337",48787,36883
"65338",48787,34012
"65339",48787,37817
"65340",48787,49653
"65341",48799,2352
"65342",48799,41438
"65343",48799,48559
"65344",48799,37172
"65345",48799,43409
"65346",48799,11030
"65347",48799,33818
"65348",48799,45678
"65349",48799,36813
"65350",48799,47418
"65351",48799,44571
"65352",48799,2259
"65353",48799,36954
"65354",48799,40575
"65355",48799,33408
"65356",48799,67189
"65357",48799,51784
"65358",48799,64515
"65359",48799,58952
"65360",48799,56554
"65361",48801,20482
"65362",48801,30268
"65363",48801,37099
"65364",48801,30456
"65365",48801,24892
"65366",48801,30768
"65367",48801,39542
"65368",48801,11879
"65369",48801,36875
"65370",48801,18020
"65371",48801,35502
"65372",48801,16447
"65373",48801,25529
"65374",48801,41606
"65375",48801,57373
"65376",48801,57867
"65377",48801,55493
"65378",48801,50360
"65379",48801,73599
"65380",48801,51804
"65381",48809,41536
"65382",48809,35914
"65383",48809,40920
"65384",48809,32786
"65385",48809,44729
"65386",48809,5114
"65387",48809,33267
"65388",48809,16150
"65389",48809,7703
"65390",48809,38520
"65391",48809,43770
"65392",48809,30092
"65393",48809,16526
"65394",48809,31983
"65395",48809,6795
"65396",48809,35743
"65397",48809,25526
"65398",48809,27972
"65399",48809,34193
"65400",48809,49411
"65401",48821,33172
"65402",48821,41657
"65403",48821,46305
"65404",48821,43849
"65405",48821,44760
"65406",48821,28779
"65407",48821,46018
"65408",48821,42080
"65409",48821,36129
"65410",48821,45533
"65411",48821,28575
"65412",48821,44022
"65413",48821,30021
"65414",48821,45957
"65415",48821,48731
"65416",48821,16824
"65417",48821,32508
"65418",48821,47156
"65419",48821,20422
"65420",48821,49653
"65421",48827,48528
"65422",48827,46599
"65423",48827,39179
"65424",48827,25593
"65425",48827,26851
"65426",48827,16104
"65427",48827,18894
"65428",48827,27183
"65429",48827,59832
"65430",48827,58409
"65431",48827,69625
"65432",48827,67395
"65433",48827,61320
"65434",48827,51473
"65435",48827,72875
"65436",48827,70494
"65437",48827,49629
"65438",48827,52797
"65439",48827,54910
"65440",48827,49721
"65441",48838,43176
"65442",48838,29091
"65443",48838,35743
"65444",48838,48224
"65445",48838,32888
"65446",48838,39090
"65447",48838,36883
"65448",48838,38972
"65449",48838,42988
"65450",48838,45634
"65451",48838,32694
"65452",48838,36875
"65453",48838,28377
"65454",48838,25431
"65455",48838,34333
"65456",48838,47245
"65457",48838,45033
"65458",48838,32949
"65459",48838,38340
"65460",48838,49778
"65461",48843,44432
"65462",48843,23897
"65463",48843,14228
"65464",48843,40702
"65465",48843,48041
"65466",48843,36442
"65467",48843,46090
"65468",48843,35352
"65469",48843,38522
"65470",48843,42220
"65471",48843,22862
"65472",48843,7241
"65473",48843,34526
"65474",48843,48106
"65475",48843,3492
"65476",48843,33965
"65477",48843,21081
"65478",48843,25141
"65479",48843,10318
"65480",48843,49295
"65481",48846,41251
"65482",48846,48224
"65483",48846,44261
"65484",48846,38567
"65485",48846,43989
"65486",48846,41202
"65487",48846,37626
"65488",48846,42309
"65489",48846,43537
"65490",48846,35743
"65491",48846,38340
"65492",48846,31170
"65493",48846,36883
"65494",48846,38464
"65495",48846,40818
"65496",48846,29341
"65497",48846,34193
"65498",48846,40702
"65499",48846,30646
"65500",48846,49309
"65501",48851,39179
"65502",48851,22284
"65503",48851,36954
"65504",48851,35771
"65505",48851,2067
"65506",48851,24949
"65507",48851,19980
"65508",48851,31316
"65509",48851,11731
"65510",48851,23974
"65511",48851,41953
"65512",48851,9376
"65513",48851,8064
"65514",48851,68387
"65515",48851,67018
"65516",48851,49661
"65517",48851,51266
"65518",48851,54137
"65519",48851,49041
"65520",48851,60647
"65521",48861,33965
"65522",48861,8756
"65523",48861,29407
"65524",48861,46305
"65525",48861,44824
"65526",48861,42309
"65527",48861,35352
"65528",48861,38340
"65529",48861,48464
"65530",48861,44022
"65531",48861,43391
"65532",48861,21084
"65533",48861,46018
"65534",48861,31761
"65535",48861,42080
"65536",48861,46296
"65537",48861,43641
"65538",48861,20476
"65539",48861,44760
"65540",48861,14237
"65541",48876,35771
"65542",48876,34333
"65543",48876,31761
"65544",48876,16737
"65545",48876,25526
"65546",48876,36875
"65547",48876,33983
"65548",48876,30196
"65549",48876,45634
"65550",48876,38464
"65551",48876,7426
"65552",48876,38520
"65553",48876,7703
"65554",48876,18108
"65555",48876,44212
"65556",48876,45033
"65557",48876,29450
"65558",48876,38009
"65559",48876,30078
"65560",48876,49549
"65561",48877,48216
"65562",48877,34467
"65563",48877,27133
"65564",48877,31799
"65565",48877,35699
"65566",48877,48528
"65567",48877,9662
"65568",48877,34500
"65569",48877,20938
"65570",48877,36838
"65571",48877,2073
"65572",48877,22249
"65573",48877,61968
"65574",48877,58714
"65575",48877,60960
"65576",48877,65508
"65577",48877,61334
"65578",48877,61853
"65579",48877,57064
"65580",48877,64485
"65581",48879,10647
"65582",48879,7751
"65583",48879,17782
"65584",48879,39566
"65585",48879,10285
"65586",48879,43052
"65587",48879,13005
"65588",48879,27048
"65589",48879,7764
"65590",48879,46835
"65591",48879,12876
"65592",48879,39790
"65593",48879,25933
"65594",48879,7262
"65595",48879,12033
"65596",48879,51510
"65597",48879,70097
"65598",48879,67530
"65599",48879,49214
"65600",48879,62291
"65601",48889,44322
"65602",48889,37502
"65603",48889,27048
"65604",48889,47969
"65605",48889,33818
"65606",48889,7895
"65607",48889,47325
"65608",48889,28016
"65609",48889,53461
"65610",48889,51578
"65611",48889,65218
"65612",48889,58546
"65613",48889,52544
"65614",48889,72428
"65615",48889,56946
"65616",48889,54878
"65617",48889,70475
"65618",48889,57240
"65619",48889,51784
"65620",48889,64108
"65621",48904,13713
"65622",48904,10480
"65623",48904,24149
"65624",48904,47086
"65625",48904,26084
"65626",48904,7764
"65627",48904,45557
"65628",48904,16699
"65629",48904,20422
"65630",48904,11341
"65631",48904,47295
"65632",48904,35574
"65633",48904,41623
"65634",48904,17841
"65635",48904,3026
"65636",48904,29771
"65637",48904,31526
"65638",48904,20235
"65639",48904,50884
"65640",48904,50272
"65641",48945,44176
"65642",48945,44760
"65643",48945,33304
"65644",48945,33053
"65645",48945,42579
"65646",48945,44305
"65647",48945,36088
"65648",48945,44166
"65649",48945,26831
"65650",48945,31379
"65651",48945,48107
"65652",48945,17751
"65653",48945,34012
"65654",48945,37151
"65655",48945,37899
"65656",48945,35745
"65657",48945,45964
"65658",48945,41262
"65659",48945,44022
"65660",48945,49447
"65661",48955,18684
"65662",48955,33818
"65663",48955,31788
"65664",48955,30874
"65665",48955,43874
"65666",48955,30351
"65667",48955,41235
"65668",48955,31636
"65669",48955,31707
"65670",48955,58080
"65671",48955,52544
"65672",48955,64895
"65673",48955,71382
"65674",48955,53458
"65675",48955,58986
"65676",48955,50884
"65677",48955,67335
"65678",48955,51166
"65679",48955,59303
"65680",48955,68491
"65681",49014,45533
"65682",49014,48113
"65683",49014,16535
"65684",49014,31761
"65685",49014,39343
"65686",49014,25478
"65687",49014,38610
"65688",49014,48126
"65689",49014,43537
"65690",49014,28920
"65691",49014,20034
"65692",49014,46185
"65693",49014,20693
"65694",49014,23296
"65695",49014,46018
"65696",49014,42309
"65697",49014,42667
"65698",49014,48170
"65699",49014,33464
"65700",49014,38918
"65701",49028,36954
"65702",49028,23846
"65703",49028,46640
"65704",49028,31799
"65705",49028,7898
"65706",49028,12033
"65707",49028,39208
"65708",49028,47207
"65709",49028,30874
"65710",49028,30520
"65711",49028,14725
"65712",49028,56206
"65713",49028,51595
"65714",49028,68830
"65715",49028,51914
"65716",49028,57943
"65717",49028,54350
"65718",49028,56280
"65719",49028,56252
"65720",49028,59866
"65721",49029,30713
"65722",49029,26345
"65723",49029,30663
"65724",49029,45033
"65725",49029,48675
"65726",49029,45634
"65727",49029,30314
"65728",49029,18736
"65729",49029,46305
"65730",49029,48143
"65731",49029,45273
"65732",49029,48224
"65733",49029,38379
"65734",49029,35195
"65735",49029,28377
"65736",49029,36088
"65737",49029,31473
"65738",49029,25814
"65739",49029,45006
"65740",49029,9474
"65741",49037,37502
"65742",49037,42831
"65743",49037,33818
"65744",49037,7895
"65745",49037,22626
"65746",49037,43409
"65747",49037,48889
"65748",49037,1404
"65749",49037,65218
"65750",49037,57240
"65751",49037,52544
"65752",49037,51237
"65753",49037,64895
"65754",49037,58652
"65755",49037,49575
"65756",49037,67283
"65757",49037,54181
"65758",49037,61347
"65759",49037,63928
"65760",49037,53521
"65761",49041,44554
"65762",49041,42309
"65763",49041,46305
"65764",49041,43537
"65765",49041,40956
"65766",49041,45533
"65767",49041,33965
"65768",49041,39343
"65769",49041,41638
"65770",49041,44240
"65771",49041,42080
"65772",49041,23650
"65773",49041,12822
"65774",49041,12845
"65775",49041,27778
"65776",49041,11374
"65777",49041,46931
"65778",49041,48126
"65779",49041,31761
"65780",49041,49653
"65781",49048,42844
"65782",49048,25782
"65783",49048,48688
"65784",49048,42742
"65785",49048,22223
"65786",49048,22380
"65787",49048,31488
"65788",49048,17447
"65789",49048,31964
"65790",49048,17132
"65791",49048,30735
"65792",49048,28162
"65793",49048,23872
"65794",49048,45602
"65795",49048,18614
"65796",49048,45466
"65797",49048,27244
"65798",49048,15546
"65799",49048,24754
"65800",49048,49653
"65801",49050,48224
"65802",49050,48063
"65803",49050,22487
"65804",49050,21453
"65805",49050,41202
"65806",49050,35743
"65807",49050,30379
"65808",49050,38943
"65809",49050,44001
"65810",49050,46090
"65811",49050,32694
"65812",49050,32888
"65813",49050,36883
"65814",49050,26280
"65815",49050,26010
"65816",49050,13982
"65817",49050,15329
"65818",49050,44760
"65819",49050,49549
"65820",49050,49882
"65821",49068,34841
"65822",49068,29732
"65823",49068,24433
"65824",49068,41202
"65825",49068,25713
"65826",49068,38918
"65827",49068,22487
"65828",49068,19773
"65829",49068,39542
"65830",49068,38972
"65831",49068,26713
"65832",49068,46305
"65833",49068,8756
"65834",49068,28779
"65835",49068,44432
"65836",49068,34293
"65837",49068,15609
"65838",49068,19744
"65839",49068,44212
"65840",49068,49309
"65841",49097,32949
"65842",49097,41202
"65843",49097,38972
"65844",49097,48116
"65845",49097,33172
"65846",49097,48821
"65847",49097,28575
"65848",49097,45533
"65849",49097,32362
"65850",49097,41112
"65851",49097,32773
"65852",49097,45048
"65853",49097,48063
"65854",49097,48518
"65855",49097,27781
"65856",49097,43709
"65857",49097,39090
"65858",49097,36370
"65859",49097,22235
"65860",49097,49309
"65861",49129,44322
"65862",49129,43409
"65863",49129,22626
"65864",49129,31611
"65865",49129,22691
"65866",49129,33628
"65867",49129,34870
"65868",49129,48889
"65869",49129,55092
"65870",49129,50249
"65871",49129,55266
"65872",49129,74138
"65873",49129,49691
"65874",49129,72550
"65875",49129,72413
"65876",49129,58546
"65877",49129,57240
"65878",49129,49575
"65879",49129,52894
"65880",49129,54906
"65881",49169,47156
"65882",49169,22558
"65883",49169,11208
"65884",49169,34169
"65885",49169,28293
"65886",49169,31944
"65887",49169,19709
"65888",49169,45033
"65889",49169,48464
"65890",49169,18970
"65891",49169,21453
"65892",49169,33172
"65893",49169,25755
"65894",49169,29091
"65895",49169,31666
"65896",49169,24788
"65897",49169,24379
"65898",49169,16413
"65899",49169,49549
"65900",49169,49307
"65901",49197,36883
"65902",49197,24788
"65903",49197,10560
"65904",49197,17751
"65905",49197,32888
"65906",49197,42806
"65907",49197,44212
"65908",49197,38009
"65909",49197,48224
"65910",49197,19773
"65911",49197,45634
"65912",49197,39542
"65913",49197,24356
"65914",49197,34939
"65915",49197,42309
"65916",49197,46305
"65917",49197,42080
"65918",49197,43176
"65919",49197,49549
"65920",49197,49778
