"","user","neighbor_20_threshold_0.1"
"58919",44024,48107
"58920",44024,58475
"58921",44030,30101
"58922",44030,19049
"58923",44030,25865
"58924",44030,13589
"58925",44030,17008
"58926",44030,32313
"58927",44030,13306
"58928",44030,29864
"58929",44030,25912
"58930",44030,8749
"58931",44030,21453
"58932",44030,28920
"58933",44030,43813
"58934",44030,20693
"58935",44030,42667
"58936",44030,15884
"58937",44030,18971
"58938",44030,46592
"58939",44030,44432
"58940",44030,48186
"58941",44038,33818
"58942",44038,34870
"58943",44038,16720
"58944",44038,38776
"58945",44038,30267
"58946",44038,30886
"58947",44038,41438
"58948",44038,43409
"58949",44038,30874
"58950",44038,11030
"58951",44038,54181
"58952",44038,51237
"58953",44038,57240
"58954",44038,51578
"58955",44038,44602
"58956",44038,48553
"58957",44038,49575
"58958",44038,59883
"58959",44038,53461
"58960",44038,48889
"58961",44082,31810
"58962",44082,23974
"58963",44082,31252
"58964",44082,33408
"58965",44082,16439
"58966",44082,6743
"58967",44082,66138
"58968",44082,48512
"58969",44082,69402
"58970",44082,71786
"58971",44082,70944
"58972",44082,62911
"58973",44082,55207
"58974",44082,51266
"58975",44082,44121
"58976",44082,48456
"58977",44082,46558
"58978",44082,67530
"58979",44082,50655
"58980",44082,72318
"58981",44085,27954
"58982",44085,7764
"58983",44085,41408
"58984",44085,23153
"58985",44085,38690
"58986",44085,18955
"58987",44085,21074
"58988",44085,27693
"58989",44085,12906
"58990",44085,26713
"58991",44085,30520
"58992",44085,36488
"58993",44085,5205
"58994",44085,32527
"58995",44085,18374
"58996",44085,28884
"58997",44085,31761
"58998",44085,14187
"58999",44085,49068
"59000",44085,45006
"59001",44089,2619
"59002",44089,30585
"59003",44089,36088
"59004",44089,43849
"59005",44089,32508
"59006",44089,41657
"59007",44089,13571
"59008",44089,33365
"59009",44089,31833
"59010",44089,11258
"59011",44089,40818
"59012",44089,41355
"59013",44089,27369
"59014",44089,30789
"59015",44089,28575
"59016",44089,22815
"59017",44089,29409
"59018",44089,44095
"59019",44089,44099
"59020",44089,44176
"59021",44090,30351
"59022",44090,14538
"59023",44090,7898
"59024",44090,16804
"59025",44090,1
"59026",44090,13837
"59027",44090,21824
"59028",44090,38136
"59029",44090,38493
"59030",44090,13731
"59031",44090,65361
"59032",44090,50884
"59033",44090,58080
"59034",44090,63647
"59035",44090,52304
"59036",44090,60711
"59037",44090,53099
"59038",44090,61107
"59039",44090,68031
"59040",44090,68434
"59041",44095,44089
"59042",44095,36088
"59043",44095,26084
"59044",44095,32508
"59045",44095,16587
"59046",44095,33298
"59047",44095,23272
"59048",44095,30585
"59049",44095,24051
"59050",44095,39217
"59051",44095,23358
"59052",44095,19021
"59053",44095,31473
"59054",44095,44099
"59055",44095,48821
"59056",44095,44176
"59057",44095,46185
"59058",44095,49097
"59059",44095,45450
"59060",44095,46305
"59061",44099,44089
"59062",44099,44095
"59063",44099,41657
"59064",44099,30585
"59065",44099,36088
"59066",44099,32508
"59067",44099,33505
"59068",44099,43849
"59069",44099,29409
"59070",44099,29369
"59071",44099,30591
"59072",44099,31255
"59073",44099,26084
"59074",44099,36841
"59075",44099,38166
"59076",44099,24754
"59077",44099,22668
"59078",44099,44176
"59079",44099,46305
"59080",44099,48821
"59081",44111,31707
"59082",44111,10482
"59083",44111,13753
"59084",44111,33818
"59085",44111,31788
"59086",44111,29609
"59087",44111,30351
"59088",44111,42831
"59089",44111,34870
"59090",44111,41623
"59091",44111,67335
"59092",44111,48496
"59093",44111,58752
"59094",44111,54954
"59095",44111,55444
"59096",44111,65361
"59097",44111,68491
"59098",44111,52020
"59099",44111,58491
"59100",44111,46215
"59101",44121,42787
"59102",44121,25807
"59103",44121,34183
"59104",44121,31252
"59105",44121,26851
"59106",44121,31761
"59107",44121,38311
"59108",44121,43004
"59109",44121,40818
"59110",44121,44082
"59111",44121,47222
"59112",44121,46931
"59113",44121,71786
"59114",44121,46305
"59115",44121,47822
"59116",44121,45038
"59117",44121,72867
"59118",44121,66180
"59119",44121,60043
"59120",44121,72523
"59121",44124,25431
"59122",44124,42988
"59123",44124,19536
"59124",44124,18736
"59125",44124,36883
"59126",44124,31473
"59127",44124,34333
"59128",44124,34193
"59129",44124,35743
"59130",44124,16384
"59131",44124,29317
"59132",44124,21978
"59133",44124,39090
"59134",44124,27693
"59135",44124,14918
"59136",44124,45006
"59137",44124,45964
"59138",44124,48224
"59139",44124,45588
"59140",44124,45033
"59141",44139,22155
"59142",44139,43861
"59143",44139,35119
"59144",44139,41207
"59145",44139,11861
"59146",44139,12334
"59147",44139,20104
"59148",44139,26084
"59149",44139,32543
"59150",44139,31473
"59151",44139,21293
"59152",44139,10063
"59153",44139,29409
"59154",44139,33964
"59155",44139,11992
"59156",44139,33019
"59157",44139,43457
"59158",44139,17017
"59159",44139,48731
"59160",44139,45327
"59161",44166,38379
"59162",44166,44022
"59163",44166,17751
"59164",44166,35743
"59165",44166,38009
"59166",44166,37817
"59167",44166,18736
"59168",44166,15609
"59169",44166,23263
"59170",44166,43176
"59171",44166,20552
"59172",44166,27781
"59173",44166,18108
"59174",44166,38972
"59175",44166,17465
"59176",44166,46415
"59177",44166,48224
"59178",44166,48107
"59179",44166,46931
"59180",44166,45121
"59181",44174,14197
"59182",44174,42806
"59183",44174,41202
"59184",44174,42080
"59185",44174,17465
"59186",44174,19824
"59187",44174,35743
"59188",44174,24788
"59189",44174,27791
"59190",44174,36883
"59191",44174,40818
"59192",44174,28230
"59193",44174,33983
"59194",44174,41729
"59195",44174,38129
"59196",44174,29317
"59197",44174,20361
"59198",44174,45006
"59199",44174,46305
"59200",44174,49549
"59201",44176,36088
"59202",44176,32508
"59203",44176,22195
"59204",44176,41657
"59205",44176,28575
"59206",44176,39217
"59207",44176,23980
"59208",44176,28779
"59209",44176,24754
"59210",44176,24790
"59211",44176,29579
"59212",44176,43849
"59213",44176,29409
"59214",44176,31833
"59215",44176,21879
"59216",44176,26084
"59217",44176,31666
"59218",44176,23272
"59219",44176,22668
"59220",44176,46305
"59221",44179,12729
"59222",44179,27018
"59223",44179,44022
"59224",44179,28160
"59225",44179,7426
"59226",44179,32053
"59227",44179,38018
"59228",44179,35771
"59229",44179,29970
"59230",44179,31689
"59231",44179,43989
"59232",44179,33826
"59233",44179,28779
"59234",44179,36881
"59235",44179,36140
"59236",44179,48126
"59237",44179,46305
"59238",44179,46090
"59239",44179,49549
"59240",44179,44866
"59241",44190,11730
"59242",44190,33618
"59243",44190,30850
"59244",44190,20552
"59245",44190,29918
"59246",44190,286
"59247",44190,43004
"59248",44190,22838
"59249",44190,28779
"59250",44190,32842
"59251",44190,11374
"59252",44190,31596
"59253",44190,17560
"59254",44190,11956
"59255",44190,38551
"59256",44190,41112
"59257",44190,25476
"59258",44190,49068
"59259",44190,46931
"59260",44190,45634
"59261",44193,11374
"59262",44193,38043
"59263",44193,7431
"59264",44193,38311
"59265",44193,17200
"59266",44193,39542
"59267",44193,8140
"59268",44193,13647
"59269",44193,26839
"59270",44193,25997
"59271",44193,13226
"59272",44193,27781
"59273",44193,33909
"59274",44193,28779
"59275",44193,13832
"59276",44193,46931
"59277",44193,46305
"59278",44193,45533
"59279",44193,47822
"59280",44193,48126
"59281",44212,43176
"59282",44212,38972
"59283",44212,24433
"59284",44212,38567
"59285",44212,40818
"59286",44212,27781
"59287",44212,19773
"59288",44212,38009
"59289",44212,17751
"59290",44212,21042
"59291",44212,25431
"59292",44212,28982
"59293",44212,32949
"59294",44212,18108
"59295",44212,46931
"59296",44212,45634
"59297",44212,48464
"59298",44212,45121
"59299",44212,46305
"59300",44212,46415
"59301",44216,26626
"59302",44216,37760
"59303",44216,22093
"59304",44216,29264
"59305",44216,25821
"59306",44216,22668
"59307",44216,31917
"59308",44216,26084
"59309",44216,29369
"59310",44216,36841
"59311",44216,36611
"59312",44216,19354
"59313",44216,26613
"59314",44216,3332
"59315",44216,44176
"59316",44216,38311
"59317",44216,24485
"59318",44216,45327
"59319",44216,45904
"59320",44216,47086
"59321",44223,38493
"59322",44223,44111
"59323",44223,25933
"59324",44223,41623
"59325",44223,37492
"59326",44223,31136
"59327",44223,61318
"59328",44223,59018
"59329",44223,68632
"59330",44223,57787
"59331",44223,70543
"59332",44223,50884
"59333",44223,64635
"59334",44223,52501
"59335",44223,48889
"59336",44223,62391
"59337",44223,70475
"59338",44223,60711
"59339",44223,62281
"59340",44223,69692
"59341",44225,35273
"59342",44225,43849
"59343",44225,28653
"59344",44225,34841
"59345",44225,12091
"59346",44225,13130
"59347",44225,31917
"59348",44225,27478
"59349",44225,22235
"59350",44225,19773
"59351",44225,20034
"59352",44225,30101
"59353",44225,30381
"59354",44225,45904
"59355",44225,48166
"59356",44225,48126
"59357",44225,46931
"59358",44225,45533
"59359",44225,46305
"59360",44225,49641
"59361",44240,13832
"59362",44240,20135
"59363",44240,4772
"59364",44240,18614
"59365",44240,18374
"59366",44240,16824
"59367",44240,33172
"59368",44240,20422
"59369",44240,43849
"59370",44240,22195
"59371",44240,12013
"59372",44240,22768
"59373",44240,38577
"59374",44240,11675
"59375",44240,22838
"59376",44240,22093
"59377",44240,45533
"59378",44240,48107
"59379",44240,46305
"59380",44240,48760
"59381",44242,40818
"59382",44242,43849
"59383",44242,11364
"59384",44242,43989
"59385",44242,39343
"59386",44242,41026
"59387",44242,37899
"59388",44242,9058
"59389",44242,38972
"59390",44242,43537
"59391",44242,42309
"59392",44242,20034
"59393",44242,18374
"59394",44242,41721
"59395",44242,45155
"59396",44242,46090
"59397",44242,45533
"59398",44242,48170
"59399",44242,49014
"59400",44242,48126
"59401",44244,43537
"59402",44244,42134
"59403",44244,17132
"59404",44244,43849
"59405",44244,41032
"59406",44244,29212
"59407",44244,36548
"59408",44244,30646
"59409",44244,19278
"59410",44244,16427
"59411",44244,41898
"59412",44244,27478
"59413",44244,35021
"59414",44244,34481
"59415",44244,44760
"59416",44244,45533
"59417",44244,49653
"59418",44244,48186
"59419",44244,48667
"59420",44244,46592
"59421",44261,42080
"59422",44261,40818
"59423",44261,29199
"59424",44261,32348
"59425",44261,44212
"59426",44261,22838
"59427",44261,33365
"59428",44261,34012
"59429",44261,42806
"59430",44261,35771
"59431",44261,38972
"59432",44261,38311
"59433",44261,30646
"59434",44261,30196
"59435",44261,36875
"59436",44261,26839
"59437",44261,46305
"59438",44261,45431
"59439",44261,46931
"59440",44261,44420
"59441",44263,24790
"59442",44263,30231
"59443",44263,19945
"59444",44263,30984
"59445",44263,43849
"59446",44263,36841
"59447",44263,26048
"59448",44263,25869
"59449",44263,22195
"59450",44263,38577
"59451",44263,19021
"59452",44263,15652
"59453",44263,22225
"59454",44263,22093
"59455",44263,26181
"59456",44263,12363
"59457",44263,16824
"59458",44263,13832
"59459",44263,17132
"59460",44263,45969
"59461",44294,33304
"59462",44294,16377
"59463",44294,36088
"59464",44294,18245
"59465",44294,15005
"59466",44294,44176
"59467",44294,28575
"59468",44294,43491
"59469",44294,37073
"59470",44294,42080
"59471",44294,23980
"59472",44294,11887
"59473",44294,25529
"59474",44294,18021
"59475",44294,41262
"59476",44294,32508
"59477",44294,30789
"59478",44294,47781
"59479",44294,45308
"59480",44294,44617
"59481",44305,28884
"59482",44305,44022
"59483",44305,33397
"59484",44305,12899
"59485",44305,19995
"59486",44305,17465
"59487",44305,37899
"59488",44305,16456
"59489",44305,41061
"59490",44305,42309
"59491",44305,26839
"59492",44305,38311
"59493",44305,45839
"59494",44305,48152
"59495",44305,45294
"59496",44305,46296
"59497",44305,47223
"59498",44305,49447
"59499",44305,46305
"59500",44305,48107
"59501",44322,37502
"59502",44322,13837
"59503",44322,33818
"59504",44322,34870
"59505",44322,42831
"59506",44322,68491
"59507",44322,48889
"59508",44322,53723
"59509",44322,65218
"59510",44322,67335
"59511",44322,74138
"59512",44322,51237
"59513",44322,52280
"59514",44322,54181
"59515",44322,69143
"59516",44322,71253
"59517",44322,53461
"59518",44322,52020
"59519",44322,58752
"59520",44322,58357
"59521",44330,10902
"59522",44330,17447
"59523",44330,32799
"59524",44330,41947
"59525",44330,21601
"59526",44330,31488
"59527",44330,4203
"59528",44330,16138
"59529",44330,42437
"59530",44330,17591
"59531",44330,30461
"59532",44330,23120
"59533",44330,41026
"59534",44330,51266
"59535",44330,45602
"59536",44330,70736
"59537",44330,69373
"59538",44330,44526
"59539",44330,49888
"59540",44330,49653
"59541",44333,43010
"59542",44333,43622
"59543",44333,16427
"59544",44333,42844
"59545",44333,17132
"59546",44333,25106
"59547",44333,42742
"59548",44333,25200
"59549",44333,23296
"59550",44333,30368
"59551",44333,11731
"59552",44333,11975
"59553",44333,11364
"59554",44333,43537
"59555",44333,49653
"59556",44333,45294
"59557",44333,49526
"59558",44333,46018
"59559",44333,45533
"59560",44333,45466
"59561",44387,37151
"59562",44387,8656
"59563",44387,10884
"59564",44387,31801
"59565",44387,30314
"59566",44387,29369
"59567",44387,3332
"59568",44387,40798
"59569",44387,11887
"59570",44387,31695
"59571",44387,36065
"59572",44387,31666
"59573",44387,15842
"59574",44387,33822
"59575",44387,16377
"59576",44387,37383
"59577",44387,833
"59578",44387,42104
"59579",44387,45033
"59580",44387,48143
"59581",44396,3332
"59582",44396,30454
"59583",44396,44176
"59584",44396,20422
"59585",44396,15961
"59586",44396,11675
"59587",44396,44089
"59588",44396,11421
"59589",44396,22225
"59590",44396,21802
"59591",44396,32216
"59592",44396,41963
"59593",44396,10496
"59594",44396,24754
"59595",44396,43709
"59596",44396,17645
"59597",44396,15952
"59598",44396,31255
"59599",44396,12688
"59600",44396,30585
"59601",44412,24766
"59602",44412,32527
"59603",44412,19773
"59604",44412,26626
"59605",44412,36088
"59606",44412,22225
"59607",44412,31559
"59608",44412,36370
"59609",44412,31473
"59610",44412,15743
"59611",44412,30646
"59612",44412,21042
"59613",44412,38128
"59614",44412,36470
"59615",44412,36140
"59616",44412,41355
"59617",44412,35771
"59618",44412,46931
"59619",44412,45588
"59620",44412,45907
"59621",44413,15222
"59622",44413,17949
"59623",44413,12692
"59624",44413,34569
"59625",44413,41370
"59626",44413,1965
"59627",44413,18249
"59628",44413,22583
"59629",44413,29369
"59630",44413,20135
"59631",44413,31761
"59632",44413,16031
"59633",44413,34293
"59634",44413,42080
"59635",44413,49549
"59636",44413,49447
"59637",44413,48063
"59638",44413,46414
"59639",44413,49243
"59640",44413,47156
"59641",44420,44261
"59642",44420,20034
"59643",44420,31582
"59644",44420,36913
"59645",44420,33365
"59646",44420,23021
"59647",44420,29795
"59648",44420,40818
"59649",44420,40702
"59650",44420,38918
"59651",44420,14118
"59652",44420,30646
"59653",44420,43391
"59654",44420,15961
"59655",44420,44760
"59656",44420,46305
"59657",44420,45294
"59658",44420,48126
"59659",44420,45533
"59660",44420,46415
"59661",44432,8756
"59662",44432,24356
"59663",44432,35743
"59664",44432,27781
"59665",44432,17751
"59666",44432,15224
"59667",44432,43004
"59668",44432,18374
"59669",44432,28377
"59670",44432,16824
"59671",44432,19773
"59672",44432,40818
"59673",44432,35352
"59674",44432,25431
"59675",44432,29317
"59676",44432,20034
"59677",44432,45634
"59678",44432,46305
"59679",44432,48126
"59680",44432,45121
"59681",44474,31136
"59682",44474,37610
"59683",44474,21824
"59684",44474,37492
"59685",44474,30874
"59686",44474,44018
"59687",44474,38136
"59688",44474,9466
"59689",44474,39510
"59690",44474,19514
"59691",44474,2073
"59692",44474,68747
"59693",44474,52224
"59694",44474,73172
"59695",44474,63647
"59696",44474,54236
"59697",44474,58098
"59698",44474,64930
"59699",44474,71939
"59700",44474,63008
"59701",44512,15845
"59702",44512,37151
"59703",44512,38464
"59704",44512,33304
"59705",44512,33858
"59706",44512,42080
"59707",44512,31394
"59708",44512,37817
"59709",44512,12410
"59710",44512,36710
"59711",44512,42168
"59712",44512,33053
"59713",44512,31416
"59714",44512,16159
"59715",44512,37626
"59716",44512,33983
"59717",44512,38520
"59718",44512,41061
"59719",44512,49284
"59720",44512,46305
"59721",44526,37899
"59722",44526,41119
"59723",44526,42309
"59724",44526,16138
"59725",44526,17447
"59726",44526,25461
"59727",44526,28788
"59728",44526,41904
"59729",44526,43849
"59730",44526,43537
"59731",44526,25476
"59732",44526,34267
"59733",44526,22768
"59734",44526,29222
"59735",44526,44022
"59736",44526,22195
"59737",44526,44528
"59738",44526,48148
"59739",44526,46931
"59740",44526,49888
"59741",44528,44526
"59742",44528,17447
"59743",44528,12410
"59744",44528,35085
"59745",44528,36140
"59746",44528,44022
"59747",44528,23343
"59748",44528,30646
"59749",44528,37899
"59750",44528,43849
"59751",44528,42232
"59752",44528,34267
"59753",44528,48186
"59754",44528,49888
"59755",44528,48148
"59756",44528,46296
"59757",44528,48166
"59758",44528,49882
"59759",44528,48107
"59760",44528,45602
"59761",44533,38916
"59762",44533,34376
"59763",44533,19514
"59764",44533,2756
"59765",44533,7895
"59766",44533,21936
"59767",44533,33408
"59768",44533,59460
"59769",44533,61208
"59770",44533,55207
"59771",44533,64515
"59772",44533,58838
"59773",44533,61670
"59774",44533,53458
"59775",44533,63008
"59776",44533,49336
"59777",44533,54655
"59778",44533,67534
"59779",44533,53200
"59780",44533,66099
"59781",44541,26851
"59782",44541,12033
"59783",44541,30520
"59784",44541,20482
"59785",44541,10647
"59786",44541,4125
"59787",44541,13731
"59788",44541,37683
"59789",44541,50375
"59790",44541,50074
"59791",44541,63008
"59792",44541,57738
"59793",44541,48528
"59794",44541,50360
"59795",44541,45412
"59796",44541,47760
"59797",44541,55829
"59798",44541,54610
"59799",44541,44695
"59800",44541,55986
"59801",44554,43537
"59802",44554,25200
"59803",44554,27856
"59804",44554,33965
"59805",44554,43004
"59806",44554,23598
"59807",44554,11364
"59808",44554,42437
"59809",44554,15758
"59810",44554,31761
"59811",44554,20207
"59812",44554,30850
"59813",44554,16535
"59814",44554,43709
"59815",44554,28920
"59816",44554,49041
"59817",44554,45533
"59818",44554,46931
"59819",44554,46018
"59820",44554,46305
"59821",44571,29476
"59822",44571,12163
"59823",44571,35224
"59824",44571,34376
"59825",44571,19146
"59826",44571,21824
"59827",44571,25933
"59828",44571,54592
"59829",44571,54236
"59830",44571,69018
"59831",44571,46640
"59832",44571,70366
"59833",44571,48362
"59834",44571,50360
"59835",44571,52224
"59836",44571,47727
"59837",44571,58409
"59838",44571,74404
"59839",44571,56990
"59840",44571,50291
"59841",44575,16720
"59842",44575,39901
"59843",44575,13837
"59844",44575,41203
"59845",44575,9030
"59846",44575,26704
"59847",44575,41438
"59848",44575,33818
"59849",44575,18093
"59850",44575,29734
"59851",44575,18684
"59852",44575,44602
"59853",44575,53099
"59854",44575,49296
"59855",44575,51237
"59856",44575,64173
"59857",44575,66149
"59858",44575,64659
"59859",44575,54231
"59860",44575,48162
"59861",44602,33818
"59862",44602,43409
"59863",44602,13837
"59864",44602,11030
"59865",44602,41438
"59866",44602,41203
"59867",44602,30351
"59868",44602,39901
"59869",44602,36326
"59870",44602,44575
"59871",44602,26704
"59872",44602,1404
"59873",44602,73287
"59874",44602,52544
"59875",44602,51237
"59876",44602,53099
"59877",44602,54181
"59878",44602,65361
"59879",44602,55040
"59880",44602,49296
"59881",44617,44022
"59882",44617,40818
"59883",44617,27781
"59884",44617,42080
"59885",44617,42579
"59886",44617,22022
"59887",44617,23560
"59888",44617,24788
"59889",44617,24286
"59890",44617,33304
"59891",44617,33365
"59892",44617,22138
"59893",44617,23263
"59894",44617,42806
"59895",44617,38704
"59896",44617,33172
"59897",44617,46305
"59898",44617,49549
"59899",44617,44760
"59900",44617,45602
"59901",44650,20417
"59902",44650,12968
"59903",44650,43295
"59904",44650,6736
"59905",44650,7566
"59906",44650,37049
"59907",44650,36883
"59908",44650,14351
"59909",44650,36733
"59910",44650,9926
"59911",44650,68668
"59912",44650,58250
"59913",44650,61819
"59914",44650,53099
"59915",44650,53014
"59916",44650,52304
"59917",44650,48955
"59918",44650,60499
"59919",44650,67526
"59920",44650,74413
"59921",44653,23897
"59922",44653,10884
"59923",44653,14187
"59924",44653,27781
"59925",44653,16762
"59926",44653,7703
"59927",44653,21772
"59928",44653,32101
"59929",44653,12921
"59930",44653,30452
"59931",44653,29369
"59932",44653,26626
"59933",44653,12410
"59934",44653,14118
"59935",44653,25431
"59936",44653,23980
"59937",44653,19536
"59938",44653,39090
"59939",44653,46305
"59940",44653,45273
"59941",44666,26851
"59942",44666,35062
"59943",44666,43201
"59944",44666,44533
"59945",44666,4125
"59946",44666,61118
"59947",44666,73172
"59948",44666,74109
"59949",44666,51881
"59950",44666,46640
"59951",44666,63700
"59952",44666,66738
"59953",44666,61428
"59954",44666,57240
"59955",44666,58005
"59956",44666,67189
"59957",44666,54236
"59958",44666,67231
"59959",44666,53892
"59960",44666,53458
"59961",44695,26851
"59962",44695,21255
"59963",44695,8064
"59964",44695,22724
"59965",44695,35801
"59966",44695,20137
"59967",44695,33408
"59968",44695,36692
"59969",44695,54186
"59970",44695,53445
"59971",44695,60647
"59972",44695,60043
"59973",44695,56432
"59974",44695,68936
"59975",44695,53107
"59976",44695,59349
"59977",44695,50655
"59978",44695,54655
"59979",44695,48166
"59980",44695,56983
"59981",44718,21255
"59982",44718,22724
"59983",44718,2067
"59984",44718,9097
"59985",44718,16804
"59986",44718,16104
"59987",44718,57951
"59988",44718,60636
"59989",44718,58409
"59990",44718,72875
"59991",44718,59832
"59992",44718,70470
"59993",44718,50644
"59994",44718,70494
"59995",44718,61834
"59996",44718,56260
"59997",44718,60647
"59998",44718,73143
"59999",44718,57738
"60000",44718,45737
"60001",44729,7703
"60002",44729,40920
"60003",44729,41536
"60004",44729,15766
"60005",44729,31170
"60006",44729,38520
"60007",44729,29543
"60008",44729,35743
"60009",44729,29222
"60010",44729,32374
"60011",44729,43641
"60012",44729,17465
"60013",44729,27954
"60014",44729,28160
"60015",44729,13702
"60016",44729,19316
"60017",44729,33267
"60018",44729,48809
"60019",44729,48464
"60020",44729,62789
"60021",44733,17199
"60022",44733,44420
"60023",44733,20142
"60024",44733,42445
"60025",44733,19348
"60026",44733,39244
"60027",44733,43612
"60028",44733,12363
"60029",44733,26713
"60030",44733,31559
"60031",44733,20235
"60032",44733,8476
"60033",44733,36913
"60034",44733,16824
"60035",44733,44432
"60036",44733,43100
"60037",44733,23296
"60038",44733,46415
"60039",44733,49068
"60040",44733,48126
"60041",44760,44022
"60042",44760,43537
"60043",44760,28779
"60044",44760,29199
"60045",44760,30646
"60046",44760,40818
"60047",44760,42309
"60048",44760,42080
"60049",44760,27781
"60050",44760,33172
"60051",44760,38972
"60052",44760,16824
"60053",44760,33965
"60054",44760,48107
"60055",44760,45294
"60056",44760,46305
"60057",44760,49653
"60058",44760,45533
"60059",44760,49447
"60060",44760,46931
"60061",44781,36611
"60062",44781,34841
"60063",44781,39258
"60064",44781,12410
"60065",44781,30021
"60066",44781,34905
"60067",44781,19945
"60068",44781,31917
"60069",44781,39343
"60070",44781,7764
"60071",44781,33858
"60072",44781,38464
"60073",44781,19057
"60074",44781,19538
"60075",44781,1885
"60076",44781,42698
"60077",44781,34655
"60078",44781,36352
"60079",44781,43506
"60080",44781,13928
"60081",44824,40818
"60082",44824,20361
"60083",44824,21627
"60084",44824,38972
"60085",44824,42026
"60086",44824,44022
"60087",44824,20034
"60088",44824,22616
"60089",44824,23263
"60090",44824,29407
"60091",44824,36470
"60092",44824,19773
"60093",44824,25867
"60094",44824,44760
"60095",44824,43391
"60096",44824,18374
"60097",44824,28982
"60098",44824,46305
"60099",44824,46018
"60100",44824,45533
"60101",44837,19754
"60102",44837,22022
"60103",44837,22195
"60104",44837,17591
"60105",44837,16815
"60106",44837,13036
"60107",44837,32011
"60108",44837,23980
"60109",44837,37626
"60110",44837,37073
"60111",44837,37899
"60112",44837,12690
"60113",44837,24211
"60114",44837,16901
"60115",44837,20135
"60116",44837,11475
"60117",44837,20697
"60118",44837,20049
"60119",44837,46931
"60120",44837,48787
"60121",44853,19542
"60122",44853,42242
"60123",44853,43849
"60124",44853,10245
"60125",44853,15652
"60126",44853,13760
"60127",44853,38166
"60128",44853,28980
"60129",44853,41881
"60130",44853,24790
"60131",44853,33505
"60132",44853,17305
"60133",44853,39217
"60134",44853,13785
"60135",44853,22093
"60136",44853,44176
"60137",44853,22668
"60138",44853,48682
"60139",44853,45602
"60140",44853,46201
"60141",44866,43709
"60142",44866,33965
"60143",44866,44022
"60144",44866,43391
"60145",44866,16824
"60146",44866,44824
"60147",44866,33464
"60148",44866,36881
"60149",44866,40702
"60150",44866,44432
"60151",44866,42026
"60152",44866,40818
"60153",44866,41388
"60154",44866,36913
"60155",44866,12363
"60156",44866,45533
"60157",44866,46305
"60158",44866,46296
"60159",44866,46090
"60160",44866,48126
"60161",44873,32362
"60162",44873,38464
"60163",44873,24788
"60164",44873,30913
"60165",44873,38972
"60166",44873,38520
"60167",44873,39280
"60168",44873,42080
"60169",44873,29541
"60170",44873,17465
"60171",44873,17751
"60172",44873,31353
"60173",44873,40711
"60174",44873,27781
"60175",44873,44022
"60176",44873,22235
"60177",44873,49307
"60178",44873,48106
"60179",44873,46240
"60180",44873,49483
"60181",44964,26084
"60182",44964,29409
"60183",44964,33019
"60184",44964,31666
"60185",44964,39217
"60186",44964,22195
"60187",44964,27218
"60188",44964,38855
"60189",44964,22225
"60190",44964,43457
"60191",44964,29126
"60192",44964,33505
"60193",44964,41849
"60194",44964,26559
"60195",44964,35119
"60196",44964,34422
"60197",44964,35574
"60198",44964,31255
"60199",44964,20422
"60200",44964,47018
"60201",44981,42245
"60202",44981,36326
"60203",44981,14225
"60204",44981,160
"60205",44981,33505
"60206",44981,13526
"60207",44981,36611
"60208",44981,19148
"60209",44981,41910
"60210",44981,53099
"60211",44981,54231
"60212",44981,69550
"60213",44981,55587
"60214",44981,60711
"60215",44981,64659
"60216",44981,55040
"60217",44981,57270
"60218",44981,48162
"60219",44981,73060
"60220",44981,46918
"60221",44987,44024
"60222",44987,38567
"60223",44987,33365
"60224",44987,38577
"60225",44987,13215
"60226",44987,22942
"60227",44987,39542
"60228",44987,31411
"60229",44987,14384
"60230",44987,17200
"60231",44987,32101
"60232",44987,35745
"60233",44987,30381
"60234",44987,18374
"60235",44987,36470
"60236",44987,27554
"60237",44987,31880
"60238",44987,30984
"60239",44987,46931
"60240",44987,45904
"60241",45000,2073
"60242",45000,36994
"60243",45000,49571
"60244",45000,58282
"60245",45000,59057
"60246",45000,48220
"60247",45000,52475
"60248",45000,59665
"60249",45000,48559
"60250",45000,67598
"60251",45000,50360
"60252",45000,58400
"60253",45000,50490
"60254",45000,52033
"60255",45000,50684
"60256",45000,63501
"60257",45000,57943
"60258",45000,51754
"60259",45000,57725
"60260",45000,68044
"60261",45006,34193
"60262",45006,32874
"60263",45006,36883
"60264",45006,35743
"60265",45006,29317
"60266",45006,18736
"60267",45006,3332
"60268",45006,28377
"60269",45006,42988
"60270",45006,19348
"60271",45006,26626
"60272",45006,38918
"60273",45006,28230
"60274",45006,21978
"60275",45006,19536
"60276",45006,27781
"60277",45006,18374
"60278",45006,29450
"60279",45006,45588
"60280",45006,46415
"60281",45013,7693
"60282",45013,15743
"60283",45013,29715
"60284",45013,44085
"60285",45013,11465
"60286",45013,17199
"60287",45013,26851
"60288",45013,50360
"60289",45013,47760
"60290",45013,45946
"60291",45013,58282
"60292",45013,71550
"60293",45013,66780
"60294",45013,48640
"60295",45013,57994
"60296",45013,45412
"60297",45013,49068
"60298",45013,52475
"60299",45013,59665
"60300",45013,67231
"60301",45031,8064
"60302",45031,2756
"60303",45031,35224
"60304",45031,44653
"60305",45031,19728
"60306",45031,30448
"60307",45031,7703
"60308",45031,9083
"60309",45031,24433
"60310",45031,39510
"60311",45031,44024
"60312",45031,70074
"60313",45031,61831
"60314",45031,51614
"60315",45031,67885
"60316",45031,63700
